Original Text,Label,Emotional Reasoning,Overgeneralization,Should Statements,Personalization,Mental Filter,Disqualifying the Positive,Jumping to Conclusions,Labeling and Mislabeling,Magnification and Minimization,All-or-Nothing Thinking
"Đồng nghiệp khen tôi có ý tưởng sáng tạo, nhưng tôi thấy đó là những thứ cơ bản mà ai cũng nghĩ ra được.",1,0,0,0,0,0,1,0,0,0,0
"Bạn tôi nói tôi là người đáng tin cậy, nhưng tôi chỉ làm những gì mình cần làm thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi vừa chiến thắng một cuộc thi, nhưng tôi nghĩ là do đối thủ của tôi không chuẩn bị tốt.",1,0,0,0,0,0,1,0,0,0,0
"Hàng xóm khen vườn cây của tôi đẹp, nhưng đó chỉ là do tôi bón phân đúng cách thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được nhận vào công ty mơ ước, nhưng chắc là do tôi may mắn hơn những ứng viên khác thôi.",1,0,0,0,0,0,1,0,0,0,0
"Em gái bảo tôi là người chị tốt, nhưng chắc là nó chưa thấy những lúc tôi xấu tính.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã giúp được một người khó khăn, nhưng tôi nghĩ đó là việc nhỏ mà ai cũng làm được.",1,0,0,0,0,0,1,0,0,0,0
"Sếp khen tôi đã đóng góp lớn cho dự án, nhưng tôi nghĩ đó là công sức của cả nhóm.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được khách hàng đánh giá 5 sao, nhưng có lẽ họ chỉ muốn nhanh chóng kết thúc cuộc khảo sát.",1,0,0,0,0,0,1,0,0,0,0
"Bạn bè nói tôi hát hay, nhưng tôi biết tôi chỉ hát ở mức tạm được thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã hoàn thành khóa học khó, nhưng tôi nghĩ đó là do tôi có nhiều thời gian rảnh để học.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được lời mời làm việc từ một công ty lớn, nhưng tôi nghĩ chắc là họ đang cần người gấp thôi.",1,0,0,0,0,0,1,0,0,0,0
"Người yêu khen tôi rất chu đáo, nhưng tôi thấy đó là điều hiển nhiên mà ai yêu cũng làm.",1,0,0,0,0,0,1,0,0,0,0
"Tôi vừa giúp đỡ một đồng nghiệp, nhưng tôi nghĩ đó chỉ là một cử chỉ nhỏ thôi.",1,0,0,0,0,0,1,0,0,0,0
"Sếp khen tôi có khả năng lãnh đạo, nhưng tôi nghĩ là do tôi hay nói thôi chứ không phải giỏi giang gì.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đạt được mục tiêu cá nhân, nhưng đó chỉ là mục tiêu nhỏ thôi, không có gì to tát.",1,0,0,0,0,0,1,0,0,0,0
"Bạn bè khen tôi giỏi ngoại ngữ, nhưng tôi nghĩ là do tôi có điều kiện đi học từ sớm.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã hoàn thành công việc đúng thời hạn, nhưng tôi nghĩ ai cũng làm được như vậy.",1,0,0,0,0,0,1,0,0,0,0
"Đồng nghiệp khen tôi có khả năng thuyết trình tốt, nhưng tôi chỉ học thuộc thôi chứ có sáng tạo gì đâu.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được phản hồi tích cực từ khán giả, nhưng chắc là do họ lịch sự thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã vượt qua được giai đoạn khó khăn, nhưng tôi nghĩ đó là do tôi may mắn hơn người khác.",1,0,0,0,0,0,1,0,0,0,0
"Mẹ tôi nói tôi rất tốt bụng, nhưng tôi chỉ làm những gì mình thấy đúng thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được chọn vào đội tuyển, nhưng chắc là do không ai khác muốn tham gia.",1,0,0,0,0,0,1,0,0,0,0
"Sếp khen tôi có tinh thần trách nhiệm cao, nhưng tôi nghĩ ai cũng vậy thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã giúp đỡ được gia đình, nhưng đó là trách nhiệm của tôi mà.",1,0,0,0,0,0,1,0,0,0,0
"Bạn bè nói tôi là người biết lắng nghe, nhưng tôi nghĩ tôi chỉ ngồi đó thôi chứ không thực sự giúp được gì.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được một phần thưởng, nhưng tôi nghĩ đó chỉ là một sự kiện ngẫu nhiên.",1,0,0,0,0,0,1,0,0,0,0
"Người yêu nói tôi là người hiểu chuyện, nhưng chắc là cô ấy đang nói quá lên thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã hoàn thành một bài tập khó, nhưng tôi nghĩ đó là do tôi dành nhiều thời gian hơn người khác.",1,0,0,0,0,0,1,0,0,0,0
"Đồng nghiệp khen tôi là người có tầm nhìn, nhưng tôi nghĩ tôi chỉ nói những điều hiển nhiên.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được lời mời tham gia dự án lớn, nhưng tôi nghĩ chắc là họ thiếu người thôi.",1,0,0,0,0,0,1,0,0,0,0
"Bạn bè nói tôi rất kiên trì, nhưng tôi nghĩ đó là do tôi không còn lựa chọn nào khác.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã vượt qua được nỗi sợ hãi của mình, nhưng tôi nghĩ đó chỉ là một lần may mắn thôi.",1,0,0,0,0,0,1,0,0,0,0
"Sếp khen tôi có khả năng đàm phán tốt, nhưng tôi nghĩ là do đối tác dễ tính thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được giao một nhiệm vụ quan trọng, nhưng tôi nghĩ đó là do không ai muốn làm.",1,0,0,0,0,0,1,0,0,0,0
"Bạn bè khen tôi là người vui vẻ, nhưng tôi nghĩ tôi chỉ cố gắng giả vờ vui thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được một món quà đặc biệt, nhưng tôi nghĩ đó chỉ là quà xã giao thôi.",1,0,0,0,0,0,1,0,0,0,0
"Người yêu khen tôi rất lãng mạn, nhưng tôi thấy đó là những cử chỉ bình thường.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã đạt được kết quả tốt trong công việc, nhưng tôi nghĩ đó là do tôi làm việc chăm chỉ hơn người khác thôi.",1,0,0,0,0,0,1,0,0,0,0
"Đồng nghiệp khen tôi có khả năng giải quyết xung đột, nhưng tôi chỉ làm theo cảm tính thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được phản hồi tích cực từ khách hàng, nhưng tôi nghĩ họ chỉ đang hài lòng với dịch vụ thôi.",1,0,0,0,0,0,1,0,0,0,0
"Bạn bè nói tôi là người có tài năng, nhưng tôi nghĩ đó chỉ là do tôi được luyện tập nhiều.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã hoàn thành một dự án lớn, nhưng tôi nghĩ đó là do sự hỗ trợ của đồng nghiệp.",1,0,0,0,0,0,1,0,0,0,0
"Sếp khen tôi có khả năng quản lý tốt, nhưng tôi nghĩ là do tôi có đội ngũ tốt thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được chọn làm đại diện, nhưng tôi nghĩ đó là do tôi có kinh nghiệm thôi.",1,0,0,0,0,0,1,0,0,0,0
"Bạn bè nói tôi là người có trái tim nhân ái, nhưng tôi nghĩ đó chỉ là do tôi dễ xúc động thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được một lời khen ngợi công khai, nhưng tôi nghĩ đó chỉ là một sự tình cờ.",1,0,0,0,0,0,1,0,0,0,0
"Người yêu nói tôi là người rất thông minh, nhưng tôi thấy mình còn nhiều điều chưa biết.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã đạt được mục tiêu học tập, nhưng tôi nghĩ đó là do tôi may mắn thôi.",1,0,0,0,0,0,1,0,0,0,0
"Đồng nghiệp khen tôi có khả năng truyền cảm hứng, nhưng tôi nghĩ đó là do họ dễ tính thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được lời mời hợp tác, nhưng tôi nghĩ chắc là họ đang cần người.",1,0,0,0,0,0,1,0,0,0,0
"Bạn bè nói tôi là người có nghị lực, nhưng tôi nghĩ đó là do tôi lì thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã vượt qua được một thử thách lớn, nhưng tôi nghĩ đó là do tôi có sự giúp đỡ.",1,0,0,0,0,0,1,0,0,0,0
"Sếp khen tôi có tầm nhìn xa, nhưng tôi nghĩ là do tôi đọc nhiều sách thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được giao phụ trách một dự án quan trọng, nhưng tôi nghĩ đó là do không ai khác muốn làm.",1,0,0,0,0,0,1,0,0,0,0
"Bạn bè nói tôi là người có gu thẩm mỹ tốt, nhưng tôi nghĩ đó là do tôi học hỏi từ người khác thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được một giải thưởng, nhưng tôi nghĩ đó chỉ là một sự tình cờ.",1,0,0,0,0,0,1,0,0,0,0
"Người yêu khen tôi rất tài năng, nhưng tôi thấy mình còn phải học hỏi nhiều.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã hoàn thành bài thuyết trình thành công, nhưng tôi nghĩ đó là do tôi tập luyện nhiều thôi.",1,0,0,0,0,0,1,0,0,0,0
"Đồng nghiệp khen tôi có khả năng làm việc nhóm tốt, nhưng tôi nghĩ đó là do tôi biết lắng nghe thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được phản hồi tích cực về sản phẩm mới, nhưng tôi nghĩ đó là do sản phẩm đã được thử nghiệm kỹ.",1,0,0,0,0,0,1,0,0,0,0
"Bạn bè nói tôi là người có óc hài hước, nhưng tôi nghĩ đó là do tôi hay xem hài thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã giúp được một người lạ, nhưng tôi nghĩ đó là điều ai cũng nên làm.",1,0,0,0,0,0,1,0,0,0,0
"Sếp khen tôi có khả năng phân tích tốt, nhưng tôi nghĩ đó là do tôi có kinh nghiệm thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được thăng tiến trong công việc, nhưng tôi nghĩ đó là do tôi làm việc lâu năm thôi.",1,0,0,0,0,0,1,0,0,0,0
"Bạn bè nói tôi là người đáng yêu, nhưng tôi nghĩ tôi chỉ dễ gần thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được một cơ hội lớn, nhưng tôi nghĩ đó chỉ là may mắn thôi.",1,0,0,0,0,0,1,0,0,0,0
"Người yêu khen tôi rất mạnh mẽ, nhưng tôi thấy mình vẫn còn nhiều điểm yếu.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã vượt qua một cuộc phỏng vấn khó, nhưng tôi nghĩ đó là do tôi may mắn trúng câu hỏi.",1,0,0,0,0,0,1,0,0,0,0
"Đồng nghiệp khen tôi có khả năng sáng tạo, nhưng tôi nghĩ đó là do tôi có nhiều thời gian thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được phản hồi tích cực từ cộng đồng, nhưng tôi nghĩ họ chỉ đang ủng hộ thôi.",1,0,0,0,0,0,1,0,0,0,0
"Bạn bè nói tôi là người có duyên, nhưng tôi nghĩ tôi chỉ nói chuyện bình thường thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã hoàn thành một bài kiểm tra khó, nhưng tôi nghĩ đó là do tôi học thuộc thôi.",1,0,0,0,0,0,1,0,0,0,0
"Sếp khen tôi có khả năng thích nghi tốt, nhưng tôi nghĩ đó là do tôi không có lựa chọn nào khác.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được chọn làm người hướng dẫn, nhưng tôi nghĩ đó là do tôi có kinh nghiệm thôi.",1,0,0,0,0,0,1,0,0,0,0
"Bạn bè nói tôi là người rất chu đáo, nhưng tôi nghĩ đó là điều hiển nhiên.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được một lời mời tham gia sự kiện quan trọng, nhưng tôi nghĩ đó chỉ là do tôi quen biết thôi.",1,0,0,0,0,0,1,0,0,0,0
"Người yêu khen tôi rất dịu dàng, nhưng tôi thấy mình còn nhiều lúc nóng tính.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã đạt được một thành tựu đáng kể, nhưng tôi nghĩ đó là do tôi may mắn hơn người khác.",1,0,0,0,0,0,1,0,0,0,0
"Đồng nghiệp khen tôi có khả năng tổ chức tốt, nhưng tôi nghĩ đó là do tôi có sự hỗ trợ.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được phản hồi tích cực từ nhà đầu tư, nhưng tôi nghĩ họ chỉ đang lạc quan thôi.",1,0,0,0,0,0,1,0,0,0,0
"Bạn bè nói tôi là người có tầm ảnh hưởng, nhưng tôi nghĩ tôi chỉ nói những gì mình nghĩ thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã giúp được một người bạn thân, nhưng tôi nghĩ đó là trách nhiệm của tôi.",1,0,0,0,0,0,1,0,0,0,0
"Sếp khen tôi có khả năng làm việc độc lập tốt, nhưng tôi nghĩ đó là do tôi thích làm một mình thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được đề cử cho một giải thưởng, nhưng tôi nghĩ đó chỉ là một sự tình cờ.",1,0,0,0,0,0,1,0,0,0,0
"Bạn bè nói tôi là người rất có trách nhiệm, nhưng tôi nghĩ tôi chỉ làm những gì mình cần làm thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được một lời khen từ người nổi tiếng, nhưng tôi nghĩ đó chỉ là lời xã giao thôi.",1,0,0,0,0,0,1,0,0,0,0
"Người yêu khen tôi rất chăm chỉ, nhưng tôi thấy mình còn lười biếng nhiều.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã hoàn thành một công việc khó khăn, nhưng tôi nghĩ đó là do tôi có sự giúp đỡ từ đồng nghiệp.",1,0,0,0,0,0,1,0,0,0,0
"Đồng nghiệp khen tôi có khả năng xử lý tình huống tốt, nhưng tôi nghĩ đó là do tôi đã gặp tình huống này nhiều lần rồi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được phản hồi tích cực từ đối tác, nhưng tôi nghĩ họ chỉ muốn giữ mối quan hệ tốt thôi.",1,0,0,0,0,0,1,0,0,0,0
"Bạn bè nói tôi là người rất năng động, nhưng tôi nghĩ tôi chỉ không thích ngồi yên thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã vượt qua được một cuộc khủng hoảng, nhưng tôi nghĩ đó là do tôi may mắn thôi.",1,0,0,0,0,0,1,0,0,0,0
"Sếp khen tôi có khả năng giao tiếp tốt, nhưng tôi nghĩ đó là do tôi nói nhiều thôi chứ không phải giỏi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được tin tưởng giao phó nhiệm vụ quan trọng, nhưng tôi nghĩ đó là do không ai khác muốn làm.",1,0,0,0,0,0,1,0,0,0,0
"Bạn bè nói tôi là người có trái tim vàng, nhưng tôi nghĩ đó chỉ là những hành động nhỏ thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được một lời khen chân thành, nhưng tôi nghĩ họ chỉ nói vậy để làm tôi vui thôi.",1,0,0,0,0,0,1,0,0,0,0
"Người yêu nói tôi rất kiên cường, nhưng tôi thấy mình vẫn còn dễ tổn thương.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã hoàn thành một khóa học dài, nhưng tôi nghĩ đó là do tôi có thời gian rảnh thôi.",1,0,0,0,0,0,1,0,0,0,0
"Đồng nghiệp khen tôi có khả năng thích nghi nhanh, nhưng tôi nghĩ đó là do tôi quen với sự thay đổi rồi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được phản hồi tích cực về bài viết của mình, nhưng tôi nghĩ đó là do chủ đề đang hot thôi.",1,0,0,0,0,0,1,0,0,0,0
"Bạn bè nói tôi là người có tài lẻ, nhưng tôi nghĩ đó chỉ là những sở thích nhỏ thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã giúp đỡ được một cộng đồng, nhưng tôi nghĩ đó là việc nhỏ mà ai cũng làm được.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được lời khen về thiết kế, nhưng chắc họ chỉ nói xã giao thôi.",1,0,0,0,0,0,1,0,0,0,0
"Dự án của tôi được chấp thuận, nhưng tôi nghĩ chắc là do giám đốc không có lựa chọn nào khác.",1,0,0,0,0,0,1,0,0,0,0
"Hôm nay tôi đã giúp một người lạ, nhưng tôi nghĩ ai ở hoàn cảnh đó cũng sẽ làm vậy thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được điểm cao, nhưng chắc chỉ là do tôi may mắn trúng tủ.",1,0,0,0,0,0,1,0,0,0,0
"Người yêu tôi nói tôi dễ thương, nhưng chắc cô ấy chỉ muốn làm tôi vui thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã hoàn thành một bài tập khó, nhưng tôi nghĩ đó là do tôi đã dành quá nhiều thời gian cho nó.",1,0,0,0,0,0,1,0,0,0,0
"Khách hàng khen tôi tận tâm, nhưng tôi nghĩ đó là vì họ chưa gặp người nào chuyên nghiệp hơn.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được lời mời tham gia, nhưng tôi nghĩ chắc họ mời cho đủ số lượng thôi.",1,0,0,0,0,0,1,0,0,0,0
"Khi tôi đạt được thành công, tôi nghĩ đó chỉ là một sự tình cờ may mắn.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được đồng nghiệp khen ngợi, nhưng tôi nghĩ họ chỉ đang cố gắng tỏ ra hòa đồng.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã giúp bạn bè vượt qua khó khăn, nhưng tôi nghĩ đó là điều hiển nhiên phải làm.",1,0,0,0,0,0,1,0,0,0,0
Tôi nhận được giải thưởng nhưng tôi nghĩ đó chỉ là để khuyến khích tôi thôi.,1,0,0,0,0,0,1,0,0,0,0
"Tôi được đánh giá cao trong buổi thuyết trình, nhưng tôi nghĩ đó là do chủ đề của tôi hấp dẫn thôi.",1,0,0,0,0,0,1,0,0,0,0
"Khi tôi nhận được sự quan tâm, tôi nghĩ đó chỉ là phép lịch sự thông thường.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã viết một báo cáo xuất sắc, nhưng tôi nghĩ ai cũng có thể viết được như vậy nếu có đủ thông tin.",1,0,0,0,0,0,1,0,0,0,0
"Sản phẩm của tôi bán chạy, nhưng tôi nghĩ đó là do thị trường đang có nhu cầu cao.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được tin tưởng giao phó nhiệm vụ quan trọng, nhưng tôi nghĩ họ không còn ai tin tưởng được nữa.",1,0,0,0,0,0,1,0,0,0,0
"Khi tôi làm được điều gì đó tốt, tôi nghĩ đó là vì tôi đã được người khác giúp đỡ rất nhiều.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được phản hồi tích cực từ khách hàng, nhưng tôi nghĩ họ chỉ đang cố gắng làm tôi hài lòng.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã đạt được mục tiêu cá nhân, nhưng tôi nghĩ đó là do tôi đã đặt mục tiêu quá dễ dàng.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được khen là người có năng lực, nhưng tôi nghĩ tôi chỉ có khả năng làm việc chăm chỉ thôi.",1,0,0,0,0,0,1,0,0,0,0
"Khi tôi nhận được lời khen, tôi nghĩ đó chỉ là một cách để động viên tôi tiếp tục cống hiến.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã giúp nhóm đạt được thành công, nhưng tôi nghĩ đó là do tôi đã làm theo hướng dẫn thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được khen vì sự tận tâm, nhưng tôi nghĩ tôi chỉ đang làm tròn nghĩa vụ của mình.",1,0,0,0,0,0,1,0,0,0,0
"Tôi giải quyết vấn đề hiệu quả, nhưng tôi nghĩ là do tôi đã từng gặp vấn đề tương tự rồi.",1,0,0,0,0,0,1,0,0,0,0
"Khi tôi được tin tưởng, tôi nghĩ đó là do họ chưa biết về những điểm yếu của tôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã làm một công việc tốt, nhưng tôi nghĩ đó là do tôi đã dành quá nhiều thời gian cho nó.",1,0,0,0,0,0,1,0,0,0,0
"Sự kiện tôi tổ chức thành công, nhưng tôi nghĩ là do tôi đã thuê đội ngũ chuyên nghiệp.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được coi là người có tầm nhìn, nhưng tôi nghĩ tôi chỉ nói những điều hiển nhiên.",1,0,0,0,0,0,1,0,0,0,0
"Khi tôi nhận được sự giúp đỡ, tôi nghĩ họ chỉ đang làm theo nhiệm vụ.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã giúp ai đó đạt được thành công, nhưng tôi nghĩ đó là do họ đã rất nỗ lực.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được lời khen về sự sáng tạo, nhưng tôi nghĩ tôi chỉ lấy ý tưởng từ những nguồn có sẵn.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được chọn làm lãnh đạo, nhưng tôi nghĩ đó là do không ai khác muốn nhận trách nhiệm.",1,0,0,0,0,0,1,0,0,0,0
"Khi tôi đạt được thành công, tôi nghĩ đó là do tôi đã gặp đúng người, đúng thời điểm.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được khen là một người bạn tốt, nhưng tôi nghĩ tôi chỉ đang cố gắng để không bị cô lập.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã hoàn thành một dự án khó, nhưng tôi nghĩ đó là vì tôi đã nhận được sự hỗ trợ lớn từ mọi người.",1,0,0,0,0,0,1,0,0,0,0
"Khách hàng đánh giá cao bài thuyết trình của tôi, nhưng tôi nghĩ họ chỉ đang tỏ ra lịch sự.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được mời làm diễn giả, nhưng tôi nghĩ đó là do họ không tìm được ai khác phù hợp hơn.",1,0,0,0,0,0,1,0,0,0,0
"Khi tôi nhận được sự tán dương, tôi nghĩ đó chỉ là vì họ không biết về những khuyết điểm của tôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã tạo ra một sản phẩm thành công, nhưng tôi nghĩ đó là do tôi đã bắt chước ý tưởng của người khác.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được khen vì sự kiên trì, nhưng tôi nghĩ tôi chỉ đang cứng đầu thôi.",1,0,0,0,0,0,1,0,0,0,0
"Khi tôi giúp ai đó, tôi nghĩ đó chỉ là một hành động vô tình thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đạt được thành tích cao, nhưng tôi nghĩ đó là do tôi đã gian lận một chút.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được bạn bè yêu mến, nhưng tôi nghĩ họ chỉ đang cố gắng làm tôi vui thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã giúp nhóm đạt được mục tiêu, nhưng tôi nghĩ đó là do tôi chỉ làm theo hướng dẫn thôi.",1,0,0,0,0,0,1,0,0,0,0
"Khi tôi nhận được sự tin tưởng, tôi nghĩ đó là do họ không có lựa chọn nào khác.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã hoàn thành một công việc khó khăn, nhưng tôi nghĩ đó là do tôi đã làm việc quá sức.",1,0,0,0,0,0,1,0,0,0,0
"Sản phẩm của tôi được nhiều người biết đến, nhưng tôi nghĩ đó là do tôi đã may mắn có được sự quảng bá tốt.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được mời tham gia một sự kiện quan trọng, nhưng tôi nghĩ đó là do tôi có mối quan hệ tốt.",1,0,0,0,0,0,1,0,0,0,0
"Khi tôi đạt được thành quả, tôi nghĩ đó là do tôi đã bỏ ra quá nhiều công sức.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được khen là người có trí tuệ, nhưng tôi nghĩ tôi chỉ có khả năng học thuộc tốt thôi.",1,0,0,0,0,0,1,0,0,0,0
"Khi tôi nhận được lời động viên, tôi nghĩ đó chỉ là một cách để họ tránh làm tôi thất vọng.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã giúp ai đó thoát khỏi tình huống khó khăn, nhưng tôi nghĩ đó là do tôi đã tình cờ có mặt ở đó.",1,0,0,0,0,0,1,0,0,0,0
Tôi nhận được giải thưởng nhưng tôi nghĩ đó chỉ là một phần của chiến dịch quảng bá.,1,0,0,0,0,0,1,0,0,0,0
"Tôi được sếp đánh giá cao, nhưng tôi nghĩ ông ấy chỉ đang cố gắng tạo động lực cho tôi.",1,0,0,0,0,0,1,0,0,0,0
"Khi tôi nhận được lời khen về tài năng, tôi nghĩ họ chỉ đang cố gắng an ủi tôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã hoàn thành công việc một cách nhanh chóng, nhưng tôi nghĩ đó là do tôi đã bỏ qua một số chi tiết.",1,0,0,0,0,0,1,0,0,0,0
"Khách hàng hài lòng với sản phẩm của tôi, nhưng tôi nghĩ đó là do họ chưa biết về những hạn chế của nó.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được mời hợp tác, nhưng tôi nghĩ đó là do họ không tìm được ai khác có kinh nghiệm.",1,0,0,0,0,0,1,0,0,0,0
"Khi tôi làm được điều gì đó tốt, tôi nghĩ đó là do tôi đã nhận được sự trợ giúp từ bên ngoài.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được đồng nghiệp tin tưởng, nhưng tôi nghĩ đó là do họ không muốn tự mình làm.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã giúp đỡ mọi người rất nhiều, nhưng tôi nghĩ đó là do tôi rảnh rỗi thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được khen vì sự cống hiến, nhưng tôi nghĩ tôi chỉ đang làm tròn trách nhiệm của mình.",1,0,0,0,0,0,1,0,0,0,0
"Khi tôi giải quyết vấn đề khó khăn, tôi nghĩ đó là do tôi đã may mắn đoán đúng.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được tin tưởng giao phó nhiệm vụ quan trọng, nhưng tôi nghĩ họ không còn ai khác.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã hoàn thành một công việc tuyệt vời, nhưng tôi nghĩ đó là do tôi đã làm theo hướng dẫn thôi.",1,0,0,0,0,0,1,0,0,0,0
"Sản phẩm của tôi được đón nhận nhiệt tình, nhưng tôi nghĩ đó là do tôi đã có được sự ủng hộ từ ban đầu.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được gọi là người có ảnh hưởng, nhưng tôi nghĩ đó là do tôi có nhiều người theo dõi trên mạng xã hội.",1,0,0,0,0,0,1,0,0,0,0
"Khi tôi nhận được sự tôn trọng, tôi nghĩ đó là do tôi đang ở vị trí quyền lực.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã giúp ai đó đạt được thành công, nhưng tôi nghĩ đó là do họ đã rất may mắn.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được lời khen về sự khéo léo, nhưng tôi nghĩ tôi chỉ đang làm theo bản năng thôi.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được chọn làm người đại diện, nhưng tôi nghĩ đó là do tôi có ngoại hình ưa nhìn.",1,0,0,0,0,0,1,0,0,0,0
"Khi tôi đạt được mục tiêu, tôi nghĩ đó là do tôi đã hạ thấp tiêu chuẩn của mình.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được khen là một người chu đáo, nhưng tôi nghĩ tôi chỉ đang cố gắng làm hài lòng mọi người.",1,0,0,0,0,0,1,0,0,0,0
"Tôi đã hoàn thành một dự án lớn, nhưng tôi nghĩ đó là do tôi đã nhận được nhiều sự giúp đỡ.",1,0,0,0,0,0,1,0,0,0,0
"Tôi được khen về khả năng giao tiếp, nhưng tôi nghĩ tôi chỉ đang nói những điều ai cũng biết.",1,0,0,0,0,0,1,0,0,0,0
"Tôi nhận được phản hồi tích cực từ sếp, nhưng tôi nghĩ anh ấy chỉ đang muốn động viên tôi thôi.",1,0,0,0,0,0,1,0,0,0,0
