Original Text,Label,Emotional Reasoning,Overgeneralization,Should Statements,Personalization,Mental Filter,Disqualifying the Positive,Jumping to Conclusions,Labeling and Mislabeling,Magnification and Minimization,All-or-Nothing Thinking
"Tôi đã giúp đỡ mọi người rất nhiều, nhưng tôi cứ cảm thấy mình không được ai trân trọng.",1,0,0,0,0,1,0,0,0,0,0
"Mình vừa được tăng lương, nhưng mình cứ nghĩ về việc mình vẫn chưa giàu có.",1,0,0,0,0,1,0,0,0,0,0
"Chuyến đi du lịch rất tuyệt vời, nhưng tôi cứ nhớ mãi về việc tôi đã bị lỡ chuyến bay.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã có một buổi sáng tốt lành, nhưng tôi cứ lo lắng về những điều tồi tệ có thể xảy ra vào buổi chiều.",1,0,0,0,0,1,0,0,0,0,0
"Mình đã cố gắng hết sức, nhưng mình cứ cảm thấy mình không đủ giỏi.",1,0,0,0,0,1,0,0,0,0,0
"Mọi người đều vui vẻ với tôi, nhưng tôi cứ cảm thấy mình không thuộc về nơi này.",1,0,0,0,0,1,0,0,0,0,0
"Mình vừa mua một chiếc xe mới, nhưng mình cứ lo lắng về việc nó có thể bị hỏng.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã có một ngày làm việc hiệu quả, nhưng tôi cứ nghĩ về những việc tôi chưa làm được.",1,0,0,0,0,1,0,0,0,0,0
"Buổi biểu diễn rất hay, nhưng tôi cứ tiếc mãi về một chi tiết nhỏ bị lỗi.",1,0,0,0,0,1,0,0,0,0,0
"Mình đã làm rất nhiều việc tốt, nhưng mình cứ tự trách bản thân vì một chút sơ suất.",1,0,0,0,0,1,0,0,0,0,0
"Tôi vừa hoàn thành một dự án lớn, nhưng tôi cứ nghĩ về những lời chỉ trích của sếp.",1,0,0,0,0,1,0,0,0,0,0
"Mình vừa có một buổi hẹn hò lãng mạn, nhưng mình cứ bận tâm về việc liệu anh ấy có thực sự thích mình không.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã giúp đỡ bạn bè rất nhiều, nhưng tôi cứ cảm thấy mình không được ai nhớ đến.",1,0,0,0,0,1,0,0,0,0,0
"Mình vừa được khen ngợi, nhưng mình cứ nghĩ về việc mình đã làm sai ở đâu.",1,0,0,0,0,1,0,0,0,0,0
"Gia đình mình rất yêu thương nhau, nhưng mình cứ lo lắng về những cuộc cãi vã nhỏ nhặt.",1,0,0,0,0,1,0,0,0,0,0
"Tôi vừa hoàn thành một nhiệm vụ khó khăn, nhưng tôi cứ cảm thấy mình không đủ năng lực.",1,0,0,0,0,1,0,0,0,0,0
"Mình vừa có một ngày cuối tuần vui vẻ, nhưng mình cứ nghĩ về công việc đang chờ đợi.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã học được rất nhiều điều mới, nhưng tôi cứ tự hỏi liệu mình có nhớ hết không.",1,0,0,0,0,1,0,0,0,0,0
"Mình vừa mua một món đồ mới, nhưng mình cứ lo lắng về việc nó có thể bị hỏng nhanh chóng.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã giúp đỡ mọi người rất nhiều, nhưng tôi cứ cảm thấy mình không được đền đáp xứng đáng.",1,0,0,0,0,1,0,0,0,0,0
"Mình vừa đạt được một thành tích lớn, nhưng mình cứ nghĩ về việc mình có thể làm tốt hơn.",1,0,0,0,0,1,0,0,0,0,0
"Chuyến đi chơi rất vui, nhưng tôi cứ ám ảnh bởi một sự cố nhỏ.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã có một buổi sáng tốt lành, nhưng tôi cứ lo lắng về những thử thách sắp tới.",1,0,0,0,0,1,0,0,0,0,0
"Mình đã cố gắng rất nhiều, nhưng mình cứ cảm thấy mình không đủ tốt.",1,0,0,0,0,1,0,0,0,0,0
"Mọi người đều tôn trọng tôi, nhưng tôi cứ nghĩ về việc họ có thể đang nói xấu tôi sau lưng.",1,0,0,0,0,1,0,0,0,0,0
"Mình vừa có một giấc ngủ sâu, nhưng mình cứ lo lắng về việc mình sẽ không ngủ được vào đêm mai.",1,0,0,0,0,1,0,0,0,0,0
"Tôi vừa học được một kỹ năng mới, nhưng tôi cứ tự hỏi liệu mình có thể áp dụng nó không.",1,0,0,0,0,1,0,0,0,0,0
"Mọi người đều yêu quý con mèo của tôi, nhưng tôi cứ lo lắng về việc nó sẽ ốm đau.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã giúp đỡ mọi người rất nhiều, nhưng tôi cứ cảm thấy mình đang bị lợi dụng.",1,0,0,0,0,1,0,0,0,0,0
"Mình vừa được tăng lương, nhưng mình cứ nghĩ về việc mình vẫn chưa đủ giàu có.",1,0,0,0,0,1,0,0,0,0,0
"Chuyến đi công tác rất hiệu quả, nhưng tôi cứ nhớ mãi về việc tôi đã bị lỡ chuyến bay.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã có một buổi chiều tốt lành, nhưng tôi cứ lo lắng về những rắc rối có thể xảy ra vào buổi tối.",1,0,0,0,0,1,0,0,0,0,0
"Mình đã cố gắng hết sức, nhưng mình cứ cảm thấy mình là một kẻ thất bại.",1,0,0,0,0,1,0,0,0,0,0
"Mọi người đều quý trọng tôi, nhưng tôi cứ cảm thấy mình không xứng đáng.",1,0,0,0,0,1,0,0,0,0,0
"Mình vừa mua một ngôi nhà mới, nhưng mình cứ lo lắng về việc nó có thể bị hư hại.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã có một ngày làm việc năng suất, nhưng tôi cứ nghĩ về những việc tôi chưa hoàn thành.",1,0,0,0,0,1,0,0,0,0,0
"Buổi biểu diễn rất thành công, nhưng tôi cứ tiếc mãi về một chi tiết nhỏ không hoàn hảo.",1,0,0,0,0,1,0,0,0,0,0
"Mình đã làm rất nhiều điều tốt, nhưng mình cứ tự trách bản thân vì một sai lầm nhỏ.",1,0,0,0,0,1,0,0,0,0,0
"Tôi vừa hoàn thành một dự án lớn, nhưng tôi cứ nghĩ về những lời phê bình của đồng nghiệp.",1,0,0,0,0,1,0,0,0,0,0
"Mình vừa có một buổi hẹn hò vui vẻ, nhưng mình cứ bận tâm về việc liệu cô ấy có thích mình không.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã giúp đỡ bạn bè rất nhiều, nhưng tôi cứ cảm thấy mình không được họ ghi nhớ.",1,0,0,0,0,1,0,0,0,0,0
"Mình vừa được khen ngợi, nhưng mình cứ nghĩ về việc mình đã làm chưa tốt ở đâu.",1,0,0,0,0,1,0,0,0,0,0
"Gia đình mình rất hạnh phúc, nhưng mình cứ lo lắng về những xung đột nhỏ nhặt.",1,0,0,0,0,1,0,0,0,0,0
"Tôi vừa hoàn thành một nhiệm vụ khó khăn, nhưng tôi cứ cảm thấy mình không đủ kinh nghiệm.",1,0,0,0,0,1,0,0,0,0,0
"Mình vừa có một ngày cuối tuần thư giãn, nhưng mình cứ nghĩ về những áp lực công việc.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã học được rất nhiều điều mới, nhưng tôi cứ tự hỏi liệu mình có áp dụng được không.",1,0,0,0,0,1,0,0,0,0,0
"Mình vừa mua một món đồ mới, nhưng mình cứ lo lắng về việc nó có thể bị lỗi.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã giúp đỡ mọi người rất nhiều, nhưng tôi cứ cảm thấy mình không được tôn trọng.",1,0,0,0,0,1,0,0,0,0,0
"Mình vừa đạt được một thành tích lớn, nhưng mình cứ nghĩ về việc mình có thể thất bại trong tương lai.",1,0,0,0,0,1,0,0,0,0,0
"Chuyến đi chơi rất vui, nhưng tôi cứ ám ảnh bởi một sự cố nhỏ đã xảy ra.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã có một buổi sáng tốt lành, nhưng tôi cứ lo lắng về những điều tồi tệ có thể xảy ra trong ngày.",1,0,0,0,0,1,0,0,0,0,0
"Mình đã cố gắng hết sức, nhưng mình cứ cảm thấy mình không xứng đáng.",1,0,0,0,0,1,0,0,0,0,0
"Mọi người đều yêu quý tôi, nhưng tôi cứ nghĩ về việc họ có thể ghét tôi sau lưng.",1,0,0,0,0,1,0,0,0,0,0
"Mình vừa có một giấc ngủ ngon, nhưng mình cứ lo lắng về việc mình sẽ mất ngủ vào đêm nay.",1,0,0,0,0,1,0,0,0,0,0
"Tôi vừa học được một điều mới, nhưng tôi cứ tự hỏi liệu mình có đủ thông minh để tiếp thu nó không.",1,0,0,0,0,1,0,0,0,0,0
"Mọi người đều yêu quý con chó của tôi, nhưng tôi cứ lo lắng về việc nó có thể bị ốm.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã giúp đỡ mọi người rất nhiều, nhưng tôi cứ cảm thấy mình không được ai quan tâm.",1,0,0,0,0,1,0,0,0,0,0
"Mình vừa được tăng lương, nhưng mình cứ nghĩ về việc mình vẫn còn thiếu thốn.",1,0,0,0,0,1,0,0,0,0,0
"Chuyến đi công tác rất hiệu quả, nhưng tôi cứ nhớ mãi về việc tôi đã bỏ lỡ một cơ hội.",1,0,0,0,0,1,0,0,0,0,0
"Dù được nhận nhiều lời khen, tôi vẫn cứ dằn vặt vì một sai sót nhỏ trong báo cáo cuối cùng.",1,0,0,0,0,1,0,0,0,0,0
"Bức tranh của tôi được triển lãm, nhưng tôi chỉ thấy những nét cọ chưa hoàn hảo.",1,0,0,0,0,1,0,0,0,0,0
"Buổi hẹn hò khá vui, nhưng tôi cứ mãi nghĩ về câu chuyện mình kể không được hài hước lắm.",1,0,0,0,0,1,0,0,0,0,0
"Tôi vừa hoàn thành một dự án lớn, nhưng chỉ vì một feedback tiêu cực mà tôi thấy mọi thứ đều tệ.",1,0,0,0,0,1,0,0,0,0,0
"Cả nhà đã có một kỳ nghỉ tuyệt vời, nhưng tôi chỉ nhớ mãi lúc mình bị say xe.",1,0,0,0,0,1,0,0,0,0,0
"Món ăn tôi nấu được mọi người khen, nhưng tôi cứ bận tâm liệu nó có hợp khẩu vị tất cả không.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã giúp bạn bè rất nhiều, nhưng tôi chỉ nhớ đến lần mình không thể cho họ lời khuyên tốt.",1,0,0,0,0,1,0,0,0,0,0
"Buổi phỏng vấn diễn ra suôn sẻ, nhưng tôi cứ lo lắng về một câu hỏi mình trả lời chưa thật thuyết phục.",1,0,0,0,0,1,0,0,0,0,0
"Tôi nhận được điểm cao môn này, nhưng tôi chỉ thấy mình còn kém ở một vài kỹ năng khác.",1,0,0,0,0,1,0,0,0,0,0
"Cả nhóm đã phối hợp ăn ý, nhưng tôi chỉ chú ý đến những bất đồng nhỏ ban đầu.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã đi du lịch nhiều nơi, nhưng tôi cứ nghĩ về những lúc mình gặp khó khăn khi đi.",1,0,0,0,0,1,0,0,0,0,0
"Mọi người nói tôi rất nhiệt tình, nhưng tôi chỉ thấy những lúc mình lưỡng lự.",1,0,0,0,0,1,0,0,0,0,0
"Tôi có một công việc tốt, nhưng tôi lại chỉ tập trung vào áp lực và sự cạnh tranh.",1,0,0,0,0,1,0,0,0,0,0
"Bức tranh của tôi được đón nhận, nhưng tôi cứ mãi nghĩ về chi tiết chưa ưng ý.",1,0,0,0,0,1,0,0,0,0,0
"Dù đã cố gắng hết sức, tôi vẫn chỉ nhớ về một lần mình đã bỏ cuộc.",1,0,0,0,0,1,0,0,0,0,0
"Cả gia đình đều khỏe mạnh, nhưng tôi cứ lo lắng về những căn bệnh tiềm ẩn.",1,0,0,0,0,1,0,0,0,0,0
"Mối quan hệ của chúng tôi rất tốt, nhưng tôi chỉ nhớ đến một lần cãi vã nhỏ.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã vượt qua thử thách này, nhưng tôi chỉ thấy những điều mình đã phải hy sinh.",1,0,0,0,0,1,0,0,0,0,0
"Buổi tiệc rất vui vẻ, nhưng tôi chỉ cảm thấy mình không hòa đồng bằng những người khác.",1,0,0,0,0,1,0,0,0,0,0
"Tôi nhận được giải thưởng, nhưng tôi cứ nghĩ về những người giỏi hơn mình.",1,0,0,0,0,1,0,0,0,0,0
"Công việc của tôi khá ổn định, nhưng tôi chỉ thấy mình không được thăng tiến nhanh.",1,0,0,0,0,1,0,0,0,0,0
"Mọi người khen tôi đẹp, nhưng tôi cứ bận tâm về một vài khuyết điểm nhỏ trên khuôn mặt.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã giúp đỡ nhiều người, nhưng tôi chỉ thấy mình không làm được đủ nhiều.",1,0,0,0,0,1,0,0,0,0,0
"Cả chuyến đi chơi đều tuyệt vời, nhưng tôi chỉ nhớ mãi lúc mình bị lạc đường.",1,0,0,0,0,1,0,0,0,0,0
"Món quà tôi tặng được yêu thích, nhưng tôi cứ lo lắng liệu nó có đủ ý nghĩa không.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã hoàn thành khóa học, nhưng tôi cứ cảm thấy mình vẫn còn thiếu sót.",1,0,0,0,0,1,0,0,0,0,0
"Buổi biểu diễn thành công, nhưng tôi chỉ nhớ mãi một nốt nhạc mình đã đánh sai.",1,0,0,0,0,1,0,0,0,0,0
"Tôi có nhiều bạn tốt, nhưng tôi cứ nghĩ về những người đã rời bỏ mình.",1,0,0,0,0,1,0,0,0,0,0
"Dù đã cố gắng rất nhiều, tôi vẫn chỉ thấy những thất bại nhỏ của mình.",1,0,0,0,0,1,0,0,0,0,0
"Bữa tiệc sinh nhật rất vui, nhưng tôi chỉ nhớ mãi khoảnh khắc mình làm đổ nước.",1,0,0,0,0,1,0,0,0,0,0
"Tôi vừa mua được món đồ yêu thích, nhưng tôi lại nghĩ về số tiền mình đã tiêu.",1,0,0,0,0,1,0,0,0,0,0
"Dự án đã kết thúc tốt đẹp, nhưng tôi cứ bận tâm đến một sai sót nhỏ không đáng kể.",1,0,0,0,0,1,0,0,0,0,0
"Mọi người đều vui vẻ ở buổi tụ tập, nhưng tôi chỉ cảm thấy mình lạc lõng.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã giúp đỡ nhiều người, nhưng tôi chỉ nhớ đến lần mình từ chối một lời nhờ vả.",1,0,0,0,0,1,0,0,0,0,0
"Cả buổi hẹn hò đều lãng mạn, nhưng tôi cứ suy nghĩ về một câu nói vô ý của anh ấy.",1,0,0,0,0,1,0,0,0,0,0
"Phòng tôi khá gọn gàng, nhưng tôi chỉ thấy đống sách chưa kịp xếp.",1,0,0,0,0,1,0,0,0,0,0
"Bài viết của tôi được đón nhận, nhưng tôi chỉ thấy những bình luận tiêu cực nhỏ.",1,0,0,0,0,1,0,0,0,0,0
"Kế hoạch cuối tuần nghe có vẻ hay, nhưng tôi chỉ lo lắng về thời tiết xấu.",1,0,0,0,0,1,0,0,0,0,0
"Tôi vừa nhận được lương, nhưng tôi chỉ nghĩ đến các khoản chi tiêu sắp tới.",1,0,0,0,0,1,0,0,0,0,0
"Mọi người nói buổi tiệc rất thành công, nhưng tôi chỉ thấy mình đã không nói chuyện với đủ người.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã hoàn thành công việc đúng hạn, nhưng tôi chỉ bận tâm về việc có thể làm tốt hơn nữa.",1,0,0,0,0,1,0,0,0,0,0
"Bức tranh của tôi được khen đẹp, nhưng tôi chỉ thấy những nét vẽ chưa thật hoàn hảo.",1,0,0,0,0,1,0,0,0,0,0
"Cả gia đình đều vui vẻ, nhưng tôi cứ nhớ về một lời cằn nhằn nhỏ của mẹ.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã tập luyện chăm chỉ, nhưng chỉ cần thấy mình không bằng người khác là tôi lại nản.",1,0,0,0,0,1,0,0,0,0,0
"Mọi người rất thích món quà tôi tặng, nhưng tôi cứ lo lắng liệu nó có đủ ý nghĩa không.",1,0,0,0,0,1,0,0,0,0,0
"Buổi phỏng vấn diễn ra suôn sẻ, nhưng tôi chỉ nhớ đến một câu trả lời mình nghĩ là chưa tốt.",1,0,0,0,0,1,0,0,0,0,0
"Tôi có nhiều bạn bè tốt, nhưng tôi chỉ nghĩ về những lúc mình cảm thấy cô đơn.",1,0,0,0,0,1,0,0,0,0,0
"Chuyến đi công tác thành công, nhưng tôi chỉ thấy mình đã bỏ lỡ vài cuộc gọi quan trọng.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã nấu bữa tối rất ngon, nhưng tôi cứ bận tâm về việc rau hơi nát một chút.",1,0,0,0,0,1,0,0,0,0,0
"Sức khỏe của tôi khá tốt, nhưng tôi lại quá chú ý đến một vết sẹo nhỏ trên tay.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã nỗ lực rất nhiều cho bài thuyết trình này, nhưng chỉ vì vài câu hỏi khó mà tôi cảm thấy mình không ổn.",1,0,0,0,0,1,0,0,0,0,0
"Mọi người đều cười nói vui vẻ, nhưng tôi chỉ nghĩ mình không hòa nhập được.",1,0,0,0,0,1,0,0,0,0,0
"Tôi nhận được điểm cao trong môn học này, nhưng tôi chỉ nhớ đến lỗi sai ở bài tập tuần trước.",1,0,0,0,0,1,0,0,0,0,0
"Buổi hẹn hò của chúng tôi rất lãng mạn, nhưng tôi chỉ nhớ mãi lúc anh ấy nhìn điện thoại.",1,0,0,0,0,1,0,0,0,0,0
"Tôi có một công việc ổn định, nhưng tôi cứ lo lắng về khả năng bị sa thải.",1,0,0,0,0,1,0,0,0,0,0
"Cả nhóm đã làm việc hiệu quả, nhưng tôi chỉ bận tâm đến một sai sót nhỏ trong báo cáo.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã giảm cân thành công, nhưng tôi vẫn không hài lòng về một vài điểm trên cơ thể.",1,0,0,0,0,1,0,0,0,0,0
"Mọi người đều khen tôi hát hay, nhưng tôi chỉ nhớ đến lần mình lạc giọng.",1,0,0,0,0,1,0,0,0,0,0
"Bữa ăn gia đình ấm cúng, nhưng tôi cứ mãi nghĩ về một lời tranh cãi nhỏ.",1,0,0,0,0,1,0,0,0,0,0
"Chuyến du lịch khám phá rất thú vị, nhưng tôi chỉ nhớ đến việc mình bị đau chân.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã sửa được chiếc xe, nhưng tôi cứ lo lắng liệu nó có hỏng lại không.",1,0,0,0,0,1,0,0,0,0,0
"Buổi trình diễn thời trang rất thành công, nhưng tôi chỉ thấy mình đã không biểu cảm tốt.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã hoàn thành khóa học, nhưng tôi chỉ cảm thấy mình chưa học đủ.",1,0,0,0,0,1,0,0,0,0,0
"Món quà sinh nhật rất ý nghĩa, nhưng tôi cứ băn khoăn liệu mình có xứng đáng không.",1,0,0,0,0,1,0,0,0,0,0
"Tôi có nhiều điều để biết ơn, nhưng tôi chỉ thấy những điều mình đang thiếu thốn.",1,0,0,0,0,1,0,0,0,0,0
"Buổi tập thể dục rất hiệu quả, nhưng tôi chỉ cảm thấy mình đã không cố gắng hết sức.",1,0,0,0,0,1,0,0,0,0,0
"Con cái tôi rất ngoan, nhưng tôi cứ nghĩ về một lần chúng không nghe lời.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã giúp bạn tôi vượt qua khó khăn, nhưng tôi chỉ nhớ đến lần mình không thể giúp được.",1,0,0,0,0,1,0,0,0,0,0
"Ngôi nhà của tôi khá tiện nghi, nhưng tôi lại chỉ thấy những điểm cần sửa chữa.",1,0,0,0,0,1,0,0,0,0,0
"Tôi có một mối quan hệ lành mạnh, nhưng tôi cứ lo sợ về một ngày nào đó sẽ kết thúc.",1,0,0,0,0,1,0,0,0,0,0
"Buổi thuyết trình thành công ngoài mong đợi, nhưng tôi chỉ bận tâm đến một vài từ mình đã dùng sai.",1,0,0,0,0,1,0,0,0,0,0
"Tôi được khen là người thân thiện, nhưng tôi chỉ thấy những lần mình khó gần.",1,0,0,0,0,1,0,0,0,0,0
"Dự án đã hoàn thành đúng tiến độ, nhưng tôi chỉ tập trung vào những khó khăn mình đã trải qua.",1,0,0,0,0,1,0,0,0,0,0
"Bức ảnh này trông tôi khá đẹp, nhưng tôi chỉ thấy một vài nếp nhăn nhỏ.",1,0,0,0,0,1,0,0,0,0,0
"Tôi có một công việc ổn định, nhưng tôi cứ nghĩ về mức lương không cao bằng người khác.",1,0,0,0,0,1,0,0,0,0,0
"Món quà này thực sự có giá trị, nhưng tôi cứ thấy mình không xứng đáng.",1,0,0,0,0,1,0,0,0,0,0
"Buổi hòa nhạc rất hay, nhưng tôi chỉ chú ý đến một vài lỗi kỹ thuật nhỏ.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã cố gắng rất nhiều để cải thiện bản thân, nhưng tôi chỉ thấy những điểm mình chưa làm được.",1,0,0,0,0,1,0,0,0,0,0
"Cả nhóm đều đạt được mục tiêu, nhưng tôi cứ mãi lo lắng về một sự cố nhỏ.",1,0,0,0,0,1,0,0,0,0,0
"Tôi được mời tham gia dự án lớn, nhưng tôi lại chỉ nghĩ về áp lực và trách nhiệm.",1,0,0,0,0,1,0,0,0,0,0
"Hôm nay tôi đã có một ngày làm việc hiệu quả, nhưng tôi cứ bận tâm về một email mình chưa kịp trả lời.",1,0,0,0,0,1,0,0,0,0,0
"Bữa tiệc liên hoan rất vui, nhưng tôi chỉ thấy mình đã không nói chuyện với sếp.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã hoàn thành khóa huấn luyện, nhưng tôi cứ cảm thấy mình vẫn còn thiếu sót nhiều.",1,0,0,0,0,1,0,0,0,0,0
"Cây cối trong vườn rất xanh tốt, nhưng tôi chỉ thấy vài chiếc lá úa vàng.",1,0,0,0,0,1,0,0,0,0,0
"Tôi có nhiều người bạn trung thành, nhưng tôi cứ nghĩ về một người đã rời bỏ mình.",1,0,0,0,0,1,0,0,0,0,0
"Món quà sinh nhật này là của tôi, nhưng tôi cứ cảm thấy mình không thực sự thích nó.",1,0,0,0,0,1,0,0,0,0,0
"Buổi phỏng vấn hôm nay diễn ra tốt đẹp, nhưng tôi chỉ nhớ đến một vài câu trả lời chưa tự tin.",1,0,0,0,0,1,0,0,0,0,0
"Tôi được khen có ngoại hình ưa nhìn, nhưng tôi lại chỉ chú ý đến một khuyết điểm nhỏ.",1,0,0,0,0,1,0,0,0,0,0
"Cả buổi đi chơi đều vui vẻ, nhưng tôi chỉ nhớ mãi lúc mình bị vấp té.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã đạt được nhiều thành tựu trong công việc, nhưng tôi cứ nghĩ về một mục tiêu mình chưa đạt được.",1,0,0,0,0,1,0,0,0,0,0
"Ngôi nhà mới rất đẹp, nhưng tôi lại chỉ thấy mình phải sửa sang thêm nhiều thứ.",1,0,0,0,0,1,0,0,0,0,0
"Tôi có một gia đình hạnh phúc, nhưng tôi cứ bận tâm về những tranh cãi nhỏ nhặt.",1,0,0,0,0,1,0,0,0,0,0
"Buổi tập thể dục giúp tôi khỏe mạnh, nhưng tôi chỉ thấy mình không được săn chắc bằng người khác.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã giúp đỡ nhiều người, nhưng tôi chỉ nhớ đến lần mình không thể làm gì.",1,0,0,0,0,1,0,0,0,0,0
"Món ăn hôm nay tôi làm khá ngon, nhưng tôi cứ nghĩ về một chút muối thừa.",1,0,0,0,0,1,0,0,0,0,0
"Mọi người nói tôi rất vui tính, nhưng tôi chỉ thấy mình hay kể chuyện nhạt nhẽo.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã học được rất nhiều từ khóa học này, nhưng tôi chỉ cảm thấy mình chưa nắm vững kiến thức.",1,0,0,0,0,1,0,0,0,0,0
"Cả chuyến đi đều rất suôn sẻ, nhưng tôi chỉ nhớ đến việc mình bị trễ chuyến bay một chút.",1,0,0,0,0,1,0,0,0,0,0
"Tôi được sếp đánh giá cao, nhưng tôi lại chỉ nghĩ về một lần mình phạm sai lầm.",1,0,0,0,0,1,0,0,0,0,0
"Bữa tối rất ngon, nhưng tôi chỉ thấy món tráng miệng không được như ý.",1,0,0,0,0,1,0,0,0,0,0
"Tôi có nhiều cơ hội trong sự nghiệp, nhưng tôi lại chỉ thấy những thách thức lớn.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã chiến thắng cuộc thi, nhưng tôi chỉ nghĩ về những đối thủ mạnh hơn mình.",1,0,0,0,0,1,0,0,0,0,0
"Mọi người đều yêu quý tôi, nhưng tôi chỉ thấy những lần họ không hiểu mình.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã mua được chiếc điện thoại mới, nhưng tôi lại chỉ nghĩ về giá tiền đắt đỏ.",1,0,0,0,0,1,0,0,0,0,0
"Buổi thuyết trình của tôi được khen là rõ ràng, nhưng tôi chỉ nhớ đến một vài lỗi chính tả.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã dành cả ngày để dọn dẹp nhà cửa, nhưng tôi chỉ thấy góc bếp vẫn còn bẩn.",1,0,0,0,0,1,0,0,0,0,0
"Cuộc hẹn cà phê rất thoải mái, nhưng tôi chỉ bận tâm về việc mình đã nói quá nhiều.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã đọc xong cuốn sách, nhưng tôi chỉ nhớ đến đoạn mình không hiểu rõ.",1,0,0,0,0,1,0,0,0,0,0
"Bạn bè đã tổ chức sinh nhật bất ngờ cho tôi, nhưng tôi cứ nghĩ về việc họ có phải tốn kém quá không.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã hoàn thành bài tập trước hạn, nhưng tôi chỉ cảm thấy mình có thể làm tốt hơn nữa.",1,0,0,0,0,1,0,0,0,0,0
"Bộ phim rất hay, nhưng tôi chỉ thấy phần kết không được như mong đợi.",1,0,0,0,0,1,0,0,0,0,0
"Tôi được mọi người tin tưởng, nhưng tôi lại chỉ thấy những lúc mình thất bại.",1,0,0,0,0,1,0,0,0,0,0
"Tôi có một cuộc sống khá đầy đủ, nhưng tôi chỉ thấy những điều mình chưa có.",1,0,0,0,0,1,0,0,0,0,0
"Màn trình diễn của tôi được khen ngợi, nhưng tôi chỉ nhớ đến một cử chỉ lúng túng.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã vượt qua thử thách này, nhưng tôi cứ bận tâm về những gì mình đã mất.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã tìm được một công việc phù hợp, nhưng tôi lại chỉ nghĩ về việc phải di chuyển xa.",1,0,0,0,0,1,0,0,0,0,0
"Buổi thảo luận diễn ra sôi nổi, nhưng tôi chỉ thấy mình đã không đóng góp đủ.",1,0,0,0,0,1,0,0,0,0,0
"Tấm bằng này là một thành quả, nhưng tôi cứ nghĩ về việc mình đã phải cố gắng vất vả thế nào.",1,0,0,0,0,1,0,0,0,0,0
"Tôi có nhiều sở thích, nhưng tôi chỉ cảm thấy mình không có đủ thời gian.",1,0,0,0,0,1,0,0,0,0,0
"Bức thư này rất ý nghĩa, nhưng tôi cứ nghĩ về một lỗi viết sai.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã hoàn thành mục tiêu cá nhân, nhưng tôi chỉ thấy mình không hoàn hảo như người khác.",1,0,0,0,0,1,0,0,0,0,0
"Cả nhóm đều đồng ý với ý kiến của tôi, nhưng tôi cứ bận tâm về một lời góp ý nhỏ.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã làm một việc tốt hôm nay, nhưng tôi lại chỉ nghĩ về việc mình chưa làm được nhiều.",1,0,0,0,0,1,0,0,0,0,0
"Buổi hòa nhạc rất thành công, nhưng tôi chỉ nhớ mãi tiếng nhạc bị rè ở đoạn cuối.",1,0,0,0,0,1,0,0,0,0,0
"Tôi đã được khen là có năng khiếu, nhưng tôi cứ thấy mình chưa đủ giỏi.",1,0,0,0,0,1,0,0,0,0,0
"Món quà tôi nhận được rất đẹp, nhưng tôi cứ nghĩ về việc nó không phải thứ tôi thực sự muốn.",1,0,0,0,0,1,0,0,0,0,0
